bis_player_id,pick_round,pick_number,round_pick_number,rank,pick_value,signing_bonus,scouting_report,blurb,headshot_link,is_drafted,is_pass,year,home_city,home_state,home_country,school_name,school_school_class,school_country,school_state,school_city,person_id,person_full_name,person_link,person_first_name,person_last_name,person_primary_number,person_birth_date,person_current_age,person_birth_city,person_birth_state_province,person_birth_country,person_height,person_weight,person_active,person_use_name,person_use_last_name,person_middle_name,person_boxscore_name,person_gender,person_is_player,person_is_verified,person_draft_year,person_name_first_last,person_name_slug,person_first_last_name,person_last_first_name,person_last_init_name,person_init_last_name,person_full_fml_name,person_full_lfm_name,person_strike_zone_top,person_strike_zone_bottom,person_name_title,person_name_suffix,person_name_matrilineal,person_primary_position_code,person_primary_position_name,person_primary_position_type,person_primary_position_abbreviation,person_bat_side_code,person_bat_side_description,person_pitch_hand_code,person_pitch_hand_description,team_all_star_status,team_id,team_name,team_link,team_spring_league_id,team_spring_league_name,team_spring_league_link,team_spring_league_abbreviation,draft_type_code,draft_type_description,npl_name
5021614,16,480,14,NA,NA,125000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/703685/headshot/draft/current",TRUE,FALSE,2022,Miami,FL,USA,Miami Christian School,HS SR,USA,FL,Miami,703685,Henry Martinez,/api/v1/people/703685,Henry,Martinez,NA,2004-03-02,18,Hialeah,FL,USA,"6' 4""",190,TRUE,Henry,Martinez,NA,Martinez,M,TRUE,FALSE,2022,Henry Martinez,henry-martinez-703685,Henry Martinez,"Martinez, Henry","Martinez, H",H Martinez,Henry Martinez,"Martinez, Henry",3.549,1.627,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,135,San Diego Padres,/api/v1/teams/135,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Martinez, Henry"
5019872,16,481,15,NA,NA,125000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/800621/headshot/draft/current",TRUE,FALSE,2022,Taft,California,USA,Taft HS,HS SR,USA,CA,NA,800621,Logun Clark,/api/v1/people/800621,Logun,Clark,NA,2003-06-04,19,Bakersfield,CA,USA,"6' 2""",195,TRUE,Logun,Clark,Wellington,Clark,M,TRUE,TRUE,2022,Logun Clark,logun-clark-800621,Logun Clark,"Clark, Logun","Clark, L",L Clark,Logun Wellington Clark,"Clark, Logun Wellington",3.467,1.589,NA,NA,NA,2,Catcher,Catcher,C,R,Right,R,Right,N,114,Cleveland Guardians,/api/v1/teams/114,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Clark, Logun"
5018986,16,482,16,NA,NA,75000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/800857/headshot/draft/current",TRUE,FALSE,2022,Kansas City,KS,USA,U Central Missouri,4YR SR,USA,MO,Warrensburg,800857,Josh Bortka,/api/v1/people/800857,Josh,Bortka,NA,1999-07-12,23,Kansas City,MO,USA,"6' 5""",225,TRUE,Josh,Bortka,Andrew,Bortka,M,TRUE,TRUE,2022,Josh Bortka,josh-bortka-800857,Josh Bortka,"Bortka, Josh","Bortka, J",J Bortka,Joshua Andrew Bortka,"Bortka, Joshua Andrew",3.575,1.681,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,143,Philadelphia Phillies,/api/v1/teams/143,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Bortka, Josh"
5015098,16,483,17,NA,NA,100000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/679985/headshot/draft/current",TRUE,FALSE,2022,winchester,Virginia,USA,West Virginia,4YR 5S,USA,WV,NA,679985,Trey Braithwaite,/api/v1/people/679985,Trey,Braithwaite,NA,1997-09-23,25,Winchester,VA,USA,"6' 3""",220,TRUE,Trey,Braithwaite,Avanell,Braithwaite,M,TRUE,TRUE,2022,Trey Braithwaite,trey-braithwaite-679985,Trey Braithwaite,"Braithwaite, Trey","Braithwaite, T",T Braithwaite,Trey Avanell Braithwaite,"Braithwaite, Trey Avanell",3.49,1.601,III,III,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,113,Cincinnati Reds,/api/v1/teams/113,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Braithwaite, Trey"
5025331,16,484,18,NA,NA,75000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/806281/headshot/draft/current",TRUE,FALSE,2022,Mililani,HI,USA,U Hawaii,4YR SR,USA,HI,Honolulu,806281,Blaze Pontes,/api/v1/people/806281,Blaze,Pontes,NA,2000-01-06,23,Mililani,HI,USA,"6' 0""",185,TRUE,Blaze,Pontes,Koali'i,Pontes,M,TRUE,TRUE,2022,Blaze Pontes,blaze-pontes-806281,Blaze Pontes,"Pontes, Blaze","Pontes, B",B Pontes,Blaze Koali'i Pontes,"Pontes, Blaze Koali'i",3.371,1.535,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,133,Oakland Athletics,/api/v1/teams/133,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Pontes, Blaze"
5020997,16,485,19,NA,NA,100000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/802991/headshot/draft/current",TRUE,FALSE,2022,Central Islip,New York,USA,Long Island University,4YR JR,USA,NY,NA,802991,E.J. Exposito,/api/v1/people/802991,E.J.,Exposito,NA,2001-05-04,21,Brooklyn,NY,USA,"6' 0""",190,TRUE,E.J.,Exposito,Jayden,Exposito,M,TRUE,TRUE,2022,E.J. Exposito,e-j-exposito-802991,E.J. Exposito,"Exposito, E.J.","Exposito, E",E Exposito,Eladio Jayden Exposito,"Exposito, Eladio Jayden",3.371,1.535,NA,NA,NA,6,Shortstop,Infielder,SS,R,Right,R,Right,N,144,Atlanta Braves,/api/v1/teams/144,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Exposito, E.J."
5017988,16,486,20,NA,NA,NA,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/805722/headshot/draft/current",TRUE,FALSE,2022,Athens,Alabama,USA,Alabama,4YR SR,USA,AL,NA,805722,Jacob McNairy,/api/v1/people/805722,Jacob,McNairy,NA,1999-11-22,23,Decatur,AL,USA,"6' 2""",205,FALSE,Jacob,McNairy,Allen,McNairy,M,TRUE,TRUE,2022,Jacob McNairy,jacob-mcnairy-805722,Jacob McNairy,"McNairy, Jacob","McNairy, J",J McNairy,Jacob Allen McNairy,"McNairy, Jacob Allen",3.467,1.589,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,136,Seattle Mariners,/api/v1/teams/136,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"McNairy, Jacob"
5011916,16,487,21,NA,NA,100000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/702119/headshot/draft/current",TRUE,FALSE,2022,Citrus Heights,California,USA,Pacific,4YR JR,USA,CA,NA,702119,Hunter Hayes,/api/v1/people/702119,Hunter,Hayes,NA,2000-08-05,22,Citrus Heights,CA,USA,"6' 1""",185,TRUE,Hunter,Hayes,Ray,Hayes,M,TRUE,TRUE,2022,Hunter Hayes,hunter-hayes-702119,Hunter Hayes,"Hayes, Hunter","Hayes, H",H Hayes,Hunter Ray Hayes,"Hayes, Hunter Ray",3.411,1.565,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,138,St. Louis Cardinals,/api/v1/teams/138,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Hayes, Hunter"
795211,16,488,22,NA,NA,NA,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/686805/headshot/draft/current",TRUE,FALSE,2022,Oklahoma City,Oklahoma,USA,Oklahoma State,4YR SO,USA,OK,NA,686805,Kale Davis,/api/v1/people/686805,Kale,Davis,NA,2000-04-14,22,Oklahoma City,OK,USA,"6' 4""",225,TRUE,Kale,Davis,Austin,Davis,M,TRUE,TRUE,2022,Kale Davis,kale-davis-686805,Kale Davis,"Davis, Kale","Davis, K",K Davis,Kaleb Austin Davis,"Davis, Kaleb Austin",3.549,1.627,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,141,Toronto Blue Jays,/api/v1/teams/141,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Davis, Kale"
5018249,16,489,23,NA,NA,97500,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/804583/headshot/draft/current",TRUE,FALSE,2022,Brandon,Mississippi,USA,Southern Mississippi,4YR SR,USA,MS,NA,804583,Garrett Ramsey,/api/v1/people/804583,Garrett,Ramsey,NA,1999-10-29,23,Jackson,MS,USA,"6' 3""",194,TRUE,Garrett,Ramsey,Micheal,Ramsey,M,TRUE,TRUE,2022,Garrett Ramsey,garrett-ramsey-804583,Garrett Ramsey,"Ramsey, Garrett","Ramsey, G",G Ramsey,Garrett Micheal Ramsey,"Ramsey, Garrett Micheal",3.49,1.601,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,111,Boston Red Sox,/api/v1/teams/111,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Ramsey, Garrett"
5019892,16,490,24,NA,NA,125000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/804904/headshot/draft/current",TRUE,FALSE,2022,West Jefferson,Ohio,USA,Evansville,4YR SR,USA,IN,NA,804904,Shane Gray,/api/v1/people/804904,Shane,Gray,NA,2000-04-18,22,Columbus,OH,USA,"6' 3""",215,TRUE,Shane,Gray,Eric,Gray,M,TRUE,TRUE,2022,Shane Gray,shane-gray-804904,Shane Gray,"Gray, Shane","Gray, S",S Gray,Shane Eric Gray,"Gray, Shane Eric",3.49,1.601,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,147,New York Yankees,/api/v1/teams/147,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Gray, Shane"
800004,16,491,25,NA,NA,75000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/690086/headshot/draft/current",TRUE,FALSE,2022,Hondo,Texas,USA,Texas State,4YR 5S,USA,TX,NA,690086,Tristan Stivors,/api/v1/people/690086,Tristan,Stivors,NA,1998-09-22,24,Corpus Christi,TX,USA,"6' 4""",220,TRUE,Tristan,Stivors,Lee,Stivors,M,TRUE,TRUE,2022,Tristan Stivors,tristan-stivors-690086,Tristan Stivors,"Stivors, Tristan","Stivors, T",T Stivors,Tristan Lee Stivors,"Stivors, Tristan Lee",3.549,1.627,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,145,Chicago White Sox,/api/v1/teams/145,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Stivors, Tristan"
5021312,16,492,26,NA,NA,NA,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/805356/headshot/draft/current",TRUE,FALSE,2022,Abbeville,Louisiana,USA,Delgado Col,JC J2,USA,LA,NA,805356,Ethan Lege,/api/v1/people/805356,Ethan,Lege,NA,2001-03-12,21,Abbeville,LA,USA,"6' 0""",210,FALSE,Ethan,Lege,Hunt,Lege,M,TRUE,TRUE,2022,Ethan Lege,ethan-lege-805356,Ethan Lege,"Lege, Ethan","Lege, E",E Lege,Ethan Hunt Lege,"Lege, Ethan Hunt",3.371,1.535,NA,NA,NA,5,Third Base,Infielder,3B,R,Right,R,Right,N,158,Milwaukee Brewers,/api/v1/teams/158,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Lege, Ethan"
794006,16,493,27,NA,NA,50000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/680874/headshot/draft/current",TRUE,FALSE,2022,Sellersburg,Indiana,USA,Georgia Tech,4YR SR,USA,GA,NA,680874,Tim Borden II,/api/v1/people/680874,Tim,Borden,NA,1999-09-01,23,Jeffersonville,IN,USA,"6' 2""",200,TRUE,Tim,Borden II,Ray,Borden II,M,TRUE,TRUE,2022,Tim Borden II,tim-borden-ii-680874,Tim Borden II,"Borden II, Tim","Borden II, T",T Borden II,Timothy Ray Borden II,"Borden II, Timothy Ray",3.467,1.589,II,II,NA,6,Shortstop,Infielder,SS,R,Right,R,Right,N,117,Houston Astros,/api/v1/teams/117,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Borden II, Tim"
5000241,16,494,28,NA,NA,125000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/687553/headshot/draft/current",TRUE,FALSE,2022,Southaven,Mississippi,USA,Mississippi State,4YR JR,USA,MS,NA,687553,Kamren James,/api/v1/people/687553,Kamren,James,NA,2000-05-25,22,Memphis,TN,USA,"6' 2""",205,TRUE,Kamren,James,Marett,James,M,TRUE,TRUE,2022,Kamren James,kamren-james-687553,Kamren James,"James, Kamren","James, K",K James,Kamren Marett James,"James, Kamren Marett",3.467,1.589,NA,NA,NA,5,Third Base,Infielder,3B,R,Right,R,Right,N,139,Tampa Bay Rays,/api/v1/teams/139,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"James, Kamren"
5000854,16,495,29,NA,NA,125000,NA,Karros followed in the footsteps of his father -- 1992 Rookie of the Year and longtime Dodgers first baseman Eric Karros -- by suiting up for the Bruins. The righty was UCLA’s opening day starter in 2021 but suffered a season-ending back injury that also kept him out of action in '22.,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/689042/headshot/draft/current",TRUE,FALSE,2022,Manhattan Beach,California,USA,UCLA,4YR SO,USA,CA,NA,689042,Jared Karros,/api/v1/people/689042,Jared,Karros,NA,2000-11-16,22,Manhattan Beach,CA,USA,"6' 7""",195,TRUE,Jared,Karros,Cayden,"Karros, J",M,TRUE,TRUE,2022,Jared Karros,jared-karros-689042,Jared Karros,"Karros, Jared","Karros, J",J Karros,Jared Cayden Karros,"Karros, Jared Cayden",3.756,1.746,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,119,Los Angeles Dodgers,/api/v1/teams/119,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Karros, Jared"
5019437,16,496,30,NA,NA,125000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/803288/headshot/draft/current",TRUE,FALSE,2022,Gilroy,California,USA,Fresno State,4YR JR,USA,CA,NA,803288,Andrew Kachel,/api/v1/people/803288,Andrew,Kachel,NA,2000-12-24,22,San Jose,CA,USA,"6' 0""",170,TRUE,Andrew,Kachel,Andrew,Kachel,M,TRUE,TRUE,2022,Andrew Kachel,andrew-kachel-803288,Andrew Kachel,"Kachel, Andrew","Kachel, A",A Kachel,Richard Andrew Kachel,"Kachel, Richard Andrew",3.371,1.535,NA,NA,NA,4,Second Base,Infielder,2B,L,Left,R,Right,N,137,San Francisco Giants,/api/v1/teams/137,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Kachel, Andrew"
790133,17,497,1,237,NA,1325000,https://www.mlb.com/video/2022-draft-carter-young-ss?t=mlb-draft,"The defensive glue on the U.S. national team that won a gold medal at the 2017 18-and-under World Cup and featured 11 future first-rounders, Young struggled offensively on the showcase circuit the following summer and went undrafted as a Washington high schooler in 2019. He hit 16 homers in his first full season at Vanderbilt but also led NCAA Division I with 84 strikeouts in 61 games, with some scouts wondering if a left shoulder injury that required offseason surgery contributed to his whiffs. That doesn't appear to be the case because he has continued to swing for the fences and pile up strikeouts while batting .207/.327/.383 this spring. Young has transformed himself since high school, adding 20 pounds and getting much more uphill with his stroke from both sides of the plate. After showing little power as a prepster, he now has average pop that plays to his pull side as a right-handed hitter and to all fields as lefty. To realize his 20-homer potential in pro ball, he'll need to tone down his stroke and stop chasing pitches out of the strike zone. Young plays quicker than his average speed thanks to his advanced instincts on the bases and in the field. He covers ground at shortstop, where his hands, strong arm and internal clock make him a solid and reliable defender. If he doesn't hit enough to be a regular, he has the versatility and skills to fill a utility role.","https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/677356/headshot/draft/current",TRUE,FALSE,2022,Selah,Washington,USA,Vanderbilt,4YR JR,USA,TN,NA,677356,Carter Young,/api/v1/people/677356,Carter,Young,NA,2001-01-24,22,Yakima,WA,USA,"6' 0""",180,TRUE,Carter,Young,Isaak,Young,M,TRUE,TRUE,2022,Carter Young,carter-young-677356,Carter Young,"Young, Carter","Young, C",C Young,Carter Isaak Young,"Young, Carter Isaak",3.371,1.535,NA,NA,NA,5,Third Base,Infielder,3B,S,Switch,R,Right,N,110,Baltimore Orioles,/api/v1/teams/110,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Young, Carter"
801415,17,498,2,NA,NA,100000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/700875/headshot/draft/current",TRUE,FALSE,2022,New Smyrna Beach,Florida,USA,Houston,4YR SO,USA,TX,NA,700875,Logan Clayton,/api/v1/people/700875,Logan,Clayton,NA,2000-05-02,22,Daytona Beach,FL,USA,"6' 5""",188,TRUE,Logan,Clayton,James,Clayton,M,TRUE,TRUE,2022,Logan Clayton,logan-clayton-700875,Logan Clayton,"Clayton, Logan","Clayton, L",L Clayton,Logan James Clayton,"Clayton, Logan James",3.575,1.681,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,109,Arizona Diamondbacks,/api/v1/teams/109,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Clayton, Logan"
5021975,17,499,3,NA,NA,NA,NA,"Dorsey earned FCSAA Second-Team All-State honors after striking out 15.65 per nine innings in his first year at Gulf Coast State, then went on to pitch very well for the Savannah Bananas this summer leading up to the Draft. While his fastball sat 89 mph and touched 92 mph, it was sneaky quick and elicited swings and misses. Tall and lanky, the left-hander may fill out and add more velocity along with sharper secondary offerings, with his breaking ball still developing. He's just 19 but could eventually turn into a back-of-the-rotation type.","https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/805955/headshot/draft/current",TRUE,FALSE,2022,Panama City Beach,Florida,USA,Gulf Coast CC,JC J1,USA,FL,NA,805955,Carson Dorsey,/api/v1/people/805955,Carson,Dorsey,NA,2003-02-25,19,Panama City,FL,USA,"6' 2""",165,FALSE,Carson,Dorsey,Anthony,Dorsey,M,TRUE,TRUE,2022,Carson Dorsey,carson-dorsey-805955,Carson Dorsey,"Dorsey, Carson","Dorsey, C",C Dorsey,Carson Anthony Dorsey,"Dorsey, Carson Anthony",3.467,1.589,NA,NA,NA,1,Pitcher,Pitcher,P,L,Left,L,Left,N,140,Texas Rangers,/api/v1/teams/140,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Dorsey, Carson"
5010303,17,500,4,NA,NA,80000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/671600/headshot/draft/current",TRUE,FALSE,2022,Houston,Texas,USA,Houston,4YR SR,USA,TX,NA,671600,Jaycob Deese,/api/v1/people/671600,Jaycob,Deese,NA,2000-05-30,22,Houston,TX,USA,"6' 1""",195,TRUE,Jaycob,Deese,Matthew,Deese,M,TRUE,TRUE,2022,Jaycob Deese,jaycob-deese-671600,Jaycob Deese,"Deese, Jaycob","Deese, J",J Deese,Jaycob Matthew Deese,"Deese, Jaycob Matthew",3.411,1.565,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,134,Pittsburgh Pirates,/api/v1/teams/134,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Deese, Jaycob"
5001432,17,501,5,NA,NA,125000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/687116/headshot/draft/current",TRUE,FALSE,2022,Ladera Ranch,California,USA,UC Santa Barbara,4YR JR,USA,CA,NA,687116,Blake Klassen,/api/v1/people/687116,Blake,Klassen,NA,2000-09-26,22,Ladera Ranch,CA,USA,"6' 2""",205,TRUE,Blake,Klassen,Andrew,Klassen,M,TRUE,TRUE,2022,Blake Klassen,blake-klassen-687116,Blake Klassen,"Klassen, Blake","Klassen, B",B Klassen,Blake Andrew Klassen,"Klassen, Blake Andrew",3.467,1.589,NA,NA,NA,3,First Base,Infielder,1B,L,Left,L,Left,N,120,Washington Nationals,/api/v1/teams/120,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Klassen, Blake"
5020849,17,502,6,NA,NA,NA,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/805971/headshot/draft/current",TRUE,FALSE,2022,Tampa,Florida,USA,Wharton HS,HS SR,USA,FL,NA,805971,Evan Chrest,/api/v1/people/805971,Evan,Chrest,NA,2004-01-05,19,Tampa,FL,USA,"5' 11""",165,FALSE,Evan,Chrest,Lee,Chrest,M,TRUE,TRUE,2022,Evan Chrest,evan-chrest-805971,Evan Chrest,"Chrest, Evan","Chrest, E",E Chrest,Evan Lee Chrest,"Chrest, Evan Lee",3.319,1.513,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,146,Miami Marlins,/api/v1/teams/146,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Chrest, Evan"
802531,17,503,7,NA,NA,50000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/696513/headshot/draft/current",TRUE,FALSE,2022,Sierra Madre,California,USA,Old Dominion,4YR SR,USA,VA,NA,696513,Andy Garriola,/api/v1/people/696513,Andy,Garriola,NA,1999-12-15,23,Pasadena,CA,USA,"6' 5""",235,TRUE,Andy,Garriola,Scott,Garriola,M,TRUE,TRUE,2022,Andy Garriola,andy-garriola-696513,Andy Garriola,"Garriola, Andy","Garriola, A",A Garriola,Andrew Scott Garriola,"Garriola, Andrew Scott",3.575,1.681,NA,NA,NA,O,Outfield,Outfielder,OF,R,Right,R,Right,N,112,Chicago Cubs,/api/v1/teams/112,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Garriola, Andy"
5021054,17,504,8,NA,NA,100000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/805297/headshot/draft/current",TRUE,FALSE,2022,Fairborn,Ohio,USA,Wright State,4YR JR,USA,OH,NA,805297,Alec Sayre,/api/v1/people/805297,Alec,Sayre,NA,2000-10-05,22,Dover,OH,USA,"6' 1""",195,TRUE,Alec,Sayre,William,Sayre,M,TRUE,TRUE,2022,Alec Sayre,alec-sayre-805297,Alec Sayre,"Sayre, Alec","Sayre, A",A Sayre,Alec William Sayre,"Sayre, Alec William",3.411,1.565,NA,NA,NA,O,Outfield,Outfielder,OF,R,Right,R,Right,N,142,Minnesota Twins,/api/v1/teams/142,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Sayre, Alec"
793842,17,505,9,NA,NA,125000,NA,"A 12th-round pick by the Pirates last year after starring as a two-way player at Orange Coast (Calif.) JC, Martinez opted to transfer to Oklahoma. Used primarily as a pitcher by the Sooners, he struck out 14 against Northwestern State in his second start but regressed over the course of the spring and finished the season in the bullpen. When he was going good, Martinez reached 95 mph with impressive carry on his fastball, showed some feel for a curveball with depth and mixed in a decent changeup. He also offers some left-handed power potential, though his future is definitely on the mound.","https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/681324/headshot/draft/current",TRUE,FALSE,2022,San Pedro,California,USA,Oklahoma,4YR SR,USA,OK,NA,681324,Chazz Martinez,/api/v1/people/681324,Chazz,Martinez,NA,2000-01-06,23,San Pedro,CA,USA,"6' 3""",210,TRUE,Chazz,Martinez,Julian,Martinez,M,TRUE,TRUE,2022,Chazz Martinez,chazz-martinez-681324,Chazz Martinez,"Martinez, Chazz","Martinez, C",C Martinez,Chazz Julian Martinez,"Martinez, Chazz Julian",3.49,1.601,NA,NA,NA,1,Pitcher,Pitcher,P,L,Left,L,Left,N,118,Kansas City Royals,/api/v1/teams/118,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Martinez, Chazz"
5012005,17,506,10,NA,NA,125000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/700956/headshot/draft/current",TRUE,FALSE,2022,Mobile,Alabama,USA,Tulane,4YR SR,USA,LA,NA,700956,Tyler Hoffman,/api/v1/people/700956,Tyler,Hoffman,NA,1999-09-01,23,Mobile,AL,USA,"6' 0""",182,TRUE,Tyler,Hoffman,Tyler,Hoffman,M,TRUE,TRUE,2022,Tyler Hoffman,tyler-hoffman-700956,Tyler Hoffman,"Hoffman, Tyler","Hoffman, R",R Hoffman,Randall Tyler Hoffman,"Hoffman, Randall Tyler",3.371,1.535,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,115,Colorado Rockies,/api/v1/teams/115,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Hoffman, Tyler"
5017230,17,507,11,NA,NA,35000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/696516/headshot/draft/current",TRUE,FALSE,2022,Manasquan,New Jersey,USA,Villanova,4YR SR,USA,PA,NA,696516,Cole Patten,/api/v1/people/696516,Cole,Patten,NA,1999-08-05,23,Pompton Plains,NJ,USA,"6' 4""",194,TRUE,Cole,Patten,Raymond,Patten,M,TRUE,TRUE,2022,Cole Patten,cole-patten-696516,Cole Patten,"Patten, Cole","Patten, C",C Patten,Cole Raymond Patten,"Patten, Cole Raymond",3.549,1.627,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,116,Detroit Tigers,/api/v1/teams/116,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Patten, Cole"
